what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1384546204951
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1384546204954
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1384546204980
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384546204993
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1384546207409
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1384546207470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384546209726
started,bundle,org.eclipse.wb.runtime.lib,1.6.0.r37x201305211944,"org.eclipse.wb.runtime.lib",1384546209791
started,bundle,org.eclipse.wb.swt,1.6.0.r37x201305212024,"org.eclipse.wb.swt",1384546209833
started,bundle,org.eclipse.wb.rcp,1.6.0.r37x201305212028,"org.eclipse.wb.rcp",1384546209833
